date,home_team,away_team,home_team_score,away_team_score,country,neutral_location,shoot_out,home_team_result,home_team_mean_defense_score,home_team_mean_offense_score,away_team_mean_defense_score,away_team_mean_offense_score
3/31/2015,Portugal,Cabo Verde,0.00,2.00,Portugal,False,No,Lose,80.20,84.30,66.20,71.70
3/31/2015,Russia,Kazakhstan,0.00,0.00,Russia,False,No,Draw,76.20,78.00,,
3/31/2015,Singapore,Guam,2.00,2.00,Singapore,False,No,Draw,,,,
3/31/2015,Slovakia,Czech Republic,1.00,0.00,Slovakia,False,No,Win,75.80,71.00,74.20,73.70
3/31/2015,Sweden,IR Iran,3.00,1.00,Sweden,False,No,Win,75.50,80.70,,
3/31/2015,Switzerland,USA,1.00,1.00,Switzerland,False,No,Draw,76.50,74.70,73.20,76.30
3/31/2015,Tajikistan,Syria,2.00,3.00,Tajikistan,False,No,Lose,,,,
3/31/2015,Ukraine,Latvia,1.00,1.00,Ukraine,False,No,Draw,74.50,73.00,,66.70
4/15/2015,USA,Mexico,2.00,0.00,USA,False,No,Win,73.20,76.30,75.20,81.30
5/10/2015,Barbados,St. Kitts and Nevis,1.00,3.00,Barbados,False,No,Lose,,,,
5/10/2015,Zambia,Malawi,2.00,0.00,Zambia,False,No,Win,,,,
5/12/2015,Kazakhstan,Burkina Faso,0.00,0.00,Kazakhstan,False,No,Draw,,,,67.30
5/13/2015,Dominican Republic,Cayman Islands,6.00,0.00,Dominican Republic,False,No,Win,,,,
5/14/2015,Grenada,Dominica,1.00,2.00,St. Lucia,True,No,Lose,,,,
5/14/2015,Lesotho,South Africa,0.00,0.00,Lesotho,False,No,Draw,,,70.80,71.30
5/14/2015,St. Lucia,St. Vincent and the Grenadines,1.00,2.00,St. Lucia,False,No,Lose,,,,
5/16/2015,Lesotho,South Africa,1.00,1.00,Lesotho,False,No,Draw,,,70.80,71.30
5/16/2015,St. Lucia,Grenada,0.00,2.00,St. Lucia,False,No,Lose,,,,
5/17/2015,Namibia,Seychelles,0.00,0.00,South Africa,True,No,Draw,,,,
5/17/2015,Vietnam,Korea DPR,1.00,1.00,Vietnam,False,No,Draw,,,,
5/17/2015,Zimbabwe,Mauritius,2.00,0.00,South Africa,True,No,Win,,64.70,,
5/18/2015,Lesotho,Madagascar,1.00,2.00,South Africa,True,No,Lose,,,,
5/18/2015,Tanzania,Eswatini,0.00,1.00,South Africa,True,No,Lose,,,,
5/19/2015,Namibia,Mauritius,2.00,0.00,South Africa,True,No,Win,,,,
5/19/2015,Seychelles,Zimbabwe,0.00,1.00,South Africa,True,No,Lose,,,,64.70
5/20/2015,Lesotho,Eswatini,0.00,2.00,South Africa,True,No,Lose,,,,
5/20/2015,Madagascar,Tanzania,2.00,0.00,South Africa,True,No,Win,,,,
5/20/2015,Thailand,Korea DPR,0.00,1.00,Thailand,False,No,Lose,,,,
5/21/2015,Namibia,Zimbabwe,4.00,1.00,South Africa,True,No,Win,,,,64.70
5/21/2015,Seychelles,Mauritius,0.00,1.00,South Africa,True,No,Lose,,,,
5/22/2015,Lesotho,Tanzania,1.00,0.00,South Africa,True,No,Win,,,,
5/22/2015,Madagascar,Eswatini,1.00,1.00,South Africa,True,No,Draw,,,,
5/24/2015,Lebanon,Syria,2.00,2.00,Lebanon,False,No,Draw,,,,
5/24/2015,South Africa,Botswana,0.00,0.00,South Africa,False,Yes,Lose,70.80,71.30,,
5/24/2015,Thailand,Vietnam,1.00,0.00,Thailand,False,No,Win,,,,
5/24/2015,Zambia,Namibia,0.00,0.00,South Africa,True,Yes,Lose,,,,
5/25/2015,Ghana,Madagascar,1.00,2.00,South Africa,True,No,Lose,70.50,73.00,,
5/25/2015,Mozambique,Malawi,2.00,2.00,South Africa,True,Yes,Win,,,,
5/27/2015,South Africa,Malawi,0.00,0.00,South Africa,False,Yes,Lose,70.80,71.30,,
5/27/2015,Zambia,Ghana,3.00,0.00,South Africa,True,No,Win,,,70.50,73.00
5/28/2015,Botswana,Mozambique,1.00,2.00,South Africa,True,No,Lose,,,,
5/28/2015,Namibia,Madagascar,3.00,2.00,South Africa,True,No,Win,,,,
5/29/2015,Laos,Afghanistan,0.00,2.00,Laos,False,No,Lose,,,,
5/29/2015,Zambia,Malawi,0.00,1.00,South Africa,True,No,Lose,,,,
5/30/2015,Bahrain,Oman,0.00,0.00,Bahrain,False,No,Draw,,,,
5/30/2015,Bangladesh,Singapore,1.00,2.00,Bangladesh,False,No,Lose,,,,
5/30/2015,Jordan,Lebanon,0.00,0.00,Jordan,False,No,Draw,59.00,,,
5/30/2015,Madagascar,Botswana,2.00,1.00,South Africa,True,No,Win,,,,
5/30/2015,Mexico,Guatemala,3.00,0.00,Mexico,False,No,Win,75.20,81.30,,
5/30/2015,Namibia,Mozambique,2.00,0.00,South Africa,True,No,Win,,,,
5/31/2015,El Salvador,Honduras,0.00,2.00,USA,True,No,Lose,,,69.50,
5/31/2015,Northern Ireland,Qatar,1.00,1.00,England,True,No,Draw,72.80,69.00,,
6/2/2015,Bangladesh,Afghanistan,1.00,1.00,Bangladesh,False,No,Draw,,,,
6/2/2015,Cambodia,Laos,1.00,1.00,Cambodia,False,No,Draw,,,,
6/3/2015,Panama,Ecuador,1.00,1.00,Panama,False,No,Draw,68.00,,68.50,74.30
6/5/2015,Cambodia,Myanmar,1.00,0.00,Thailand,True,No,Win,,,,
6/5/2015,CuraÃ§ao,Trinidad and Tobago,1.00,0.00,CuraÃ§ao,False,No,Win,,,,65.70
6/5/2015,Hungary,Lithuania,4.00,0.00,Hungary,False,No,Win,68.00,74.70,64.80,59.70
6/5/2015,Jordan,Kuwait,2.00,2.00,Turkey,True,No,Draw,59.00,,,
6/5/2015,Netherlands,USA,3.00,4.00,Netherlands,False,No,Lose,78.20,87.30,73.20,76.30
6/5/2015,Oman,Syria,1.00,2.00,Oman,False,No,Lose,,,,
6/5/2015,Scotland,Qatar,1.00,0.00,Scotland,False,No,Win,71.50,75.30,,
6/5/2015,Thailand,Bahrain,1.00,1.00,Thailand,False,No,Draw,,,,
6/6/2015,Andorra,Equatorial Guinea,0.00,1.00,Andorra,False,No,Lose,,,,
6/6/2015,Burkina Faso,Cameroon,2.00,3.00,France,True,No,Lose,,67.30,78.00,77.70
6/6/2015,Colombia,Costa Rica,1.00,0.00,Argentina,True,No,Win,76.00,83.70,71.50,72.30
6/6/2015,Ecuador,Panama,4.00,0.00,Ecuador,False,No,Win,68.50,74.30,68.00,
6/6/2015,Guinea,Chad,2.00,1.00,France,True,No,Win,63.50,69.30,,
6/6/2015,Malaysia,Hong Kong,0.00,0.00,Malaysia,False,No,Draw,,,,
6/6/2015,Niger,Gabon,2.00,1.00,Niger,False,No,Win,,,,
6/6/2015,Paraguay,Honduras,2.00,2.00,Paraguay,False,No,Draw,73.50,78.70,69.50,
6/6/2015,Rwanda,Kenya,0.00,0.00,Rwanda,False,No,Draw,,,,
6/6/2015,Singapore,Brunei Darussalam,5.00,1.00,Singapore,False,No,Win,,,,
6/6/2015,Uruguay,Guatemala,5.00,1.00,Uruguay,False,No,Win,78.80,84.00,,
6/7/2015,Brazil,Mexico,2.00,0.00,Brazil,False,No,Win,83.80,84.00,75.20,81.30
6/7/2015,Ethiopia,Zambia,0.00,1.00,Ethiopia,False,No,Lose,,,,
6/7/2015,France,Belgium,3.00,4.00,France,False,No,Lose,81.00,81.30,81.20,78.30
6/7/2015,Republic of Ireland,England,0.00,0.00,Republic of Ireland,False,No,Draw,75.20,75.00,81.80,83.00
6/7/2015,Kenya,South Sudan,2.00,0.00,Rwanda,True,No,Win,,,,
6/7/2015,Russia,Belarus,4.00,2.00,Russia,False,No,Win,76.20,78.00,63.80,
6/7/2015,Rwanda,Tanzania,2.00,0.00,Rwanda,False,No,Win,,,,
6/7/2015,Serbia,Azerbaijan,4.00,1.00,Austria,True,No,Win,81.00,75.00,,
6/8/2015,Denmark,Montenegro,2.00,1.00,Denmark,False,No,Win,77.20,75.00,72.50,70.70
6/8/2015,Egypt,Malawi,2.00,1.00,Egypt,False,No,Win,69.00,70.30,,
6/8/2015,Ghana,Togo,1.00,0.00,Ghana,False,No,Win,70.50,73.00,,69.00
6/8/2015,Malta,Lithuania,2.00,0.00,Malta,False,No,Win,,,64.80,59.70
6/8/2015,Norway,Sweden,0.00,0.00,Norway,False,No,Draw,73.80,72.30,75.50,80.70
6/8/2015,Turkey,Bulgaria,4.00,0.00,Turkey,False,No,Win,78.00,76.30,68.00,73.30
6/9/2015,Congo DR,Cameroon,1.00,1.00,Belgium,True,No,Draw,71.20,71.30,78.00,77.70
6/9/2015,Finland,Estonia,0.00,2.00,Finland,False,No,Lose,69.00,66.30,,
6/9/2015,Georgia,Ukraine,1.00,2.00,Austria,True,No,Lose,63.20,66.00,74.50,73.00
6/9/2015,Luxembourg,Moldova,0.00,0.00,Luxembourg,False,No,Draw,,,,
6/9/2015,Uganda,Gambia,1.00,1.00,Uganda,False,No,Draw,,,62.50,63.30
6/10/2015,Brazil,Honduras,1.00,0.00,Brazil,False,No,Win,83.80,84.00,69.50,
6/10/2015,CuraÃ§ao,Cuba,0.00,0.00,CuraÃ§ao,False,No,Draw,,,,
6/10/2015,Germany,USA,1.00,2.00,Germany,False,No,Lose,84.00,85.70,73.20,76.30
6/10/2015,Switzerland,Liechtenstein,3.00,0.00,Switzerland,False,No,Win,76.50,74.70,,
6/11/2015,Afghanistan,Syria,0.00,6.00,IR Iran,True,No,Lose,,,,
6/11/2015,Bangladesh,Kyrgyz Republic,1.00,3.00,Bangladesh,False,No,Lose,,,,
6/11/2015,Cambodia,Singapore,0.00,4.00,Cambodia,False,No,Lose,,,,
6/11/2015,Chile,Ecuador,2.00,0.00,Chile,False,No,Win,73.20,78.70,68.50,74.30
6/11/2015,Dominican Republic,Belize,1.00,2.00,Dominican Republic,False,No,Lose,,,,
6/11/2015,Guam,Turkmenistan,1.00,0.00,Guam,False,No,Win,,,,
6/11/2015,Hong Kong,Bhutan,7.00,0.00,Hong Kong,False,No,Win,,,,
6/11/2015,India,Oman,1.00,2.00,India,False,No,Lose,56.50,60.00,,
6/11/2015,Japan,Iraq,4.00,0.00,Japan,False,No,Win,72.50,76.00,,
6/11/2015,Korea Republic,United Arab Emirates,3.00,0.00,Malaysia,True,No,Win,71.50,75.70,,
6/11/2015,Laos,Myanmar,2.00,2.00,Laos,False,No,Draw,,,,
6/11/2015,Lebanon,Kuwait,0.00,1.00,Lebanon,False,No,Lose,,,,
6/11/2015,Malaysia,Timor-Leste,3.00,0.00,Malaysia,False,No,Win,,,,
6/11/2015,Maldives,Qatar,0.00,1.00,Maldives,False,No,Lose,,,,
6/11/2015,Philippines,Bahrain,2.00,1.00,Philippines,False,No,Win,,,,
6/11/2015,Saudi Arabia,Palestine,3.00,2.00,Saudi Arabia,False,No,Win,69.20,73.30,,
6/11/2015,Spain,Costa Rica,2.00,1.00,Spain,False,No,Win,83.00,85.70,71.50,72.30
6/11/2015,Tajikistan,Jordan,1.00,3.00,Tajikistan,False,No,Lose,,,59.00,
6/11/2015,Uzbekistan,IR Iran,0.00,1.00,Uzbekistan,False,No,Lose,,,,
6/11/2015,Yemen,Korea DPR,0.00,3.00,Qatar,True,No,Lose,,,,
6/12/2015,Andorra,Cyprus,1.00,3.00,Andorra,False,No,Lose,,,,
6/12/2015,Bosnia and Herzegovina,Israel,3.00,1.00,Bosnia and Herzegovina,False,No,Win,74.20,76.70,64.20,71.70
6/12/2015,Croatia,Italy,1.00,1.00,Croatia,False,No,Draw,77.80,78.30,81.00,82.30
6/12/2015,Guinea,Eswatini,1.00,2.00,Morocco,True,No,Lose,63.50,69.30,,
6/12/2015,Iceland,Czech Republic,2.00,1.00,Iceland,False,No,Win,67.50,73.00,74.20,73.70
6/12/2015,Kazakhstan,Turkey,0.00,1.00,Kazakhstan,False,No,Lose,,,78.00,76.30
6/12/2015,Latvia,Netherlands,0.00,2.00,Latvia,False,No,Lose,,66.70,78.20,87.30
6/12/2015,Malta,Bulgaria,0.00,1.00,Malta,False,No,Lose,,,68.00,73.30
6/12/2015,Mexico,Bolivia,0.00,0.00,Chile,True,No,Draw,75.20,81.30,65.20,69.00
6/12/2015,Morocco,Libya,1.00,0.00,Morocco,False,No,Win,76.00,74.70,,
6/12/2015,Norway,Azerbaijan,0.00,0.00,Norway,False,No,Draw,73.80,72.30,,
6/12/2015,Tunisia,Djibouti,8.00,1.00,Tunisia,False,No,Win,73.00,70.70,,
6/12/2015,Wales,Belgium,1.00,0.00,Wales,False,No,Win,74.50,67.70,81.20,78.30
6/13/2015,Albania,France,1.00,0.00,Albania,False,No,Win,70.00,69.30,81.00,81.30
6/13/2015,Algeria,Seychelles,4.00,0.00,Algeria,False,No,Win,73.50,77.70,,
6/13/2015,Angola,Central African Republic,4.00,0.00,Angola,False,No,Win,,,,61.00
6/13/2015,Argentina,Paraguay,2.00,2.00,Chile,True,No,Draw,81.20,88.00,73.50,78.70
6/13/2015,Armenia,Portugal,2.00,3.00,Armenia,False,No,Lose,,,80.20,84.30
6/13/2015,Burkina Faso,Comoros,2.00,0.00,Burkina Faso,False,No,Win,,67.30,,
6/13/2015,Cabo Verde,SÃ£o TomÃ© and PrÃ­ncipe,7.00,1.00,Cabo Verde,False,No,Win,66.20,71.70,,
6/13/2015,Denmark,Serbia,2.00,0.00,Denmark,False,No,Win,77.20,75.00,81.00,75.00
6/13/2015,Faroe Islands,Greece,2.00,1.00,Faroe Islands,False,No,Win,,,77.50,75.70
6/13/2015,Finland,Hungary,0.00,1.00,Finland,False,No,Lose,69.00,66.30,68.00,74.70
6/13/2015,Republic of Ireland,Scotland,1.00,1.00,Republic of Ireland,False,No,Draw,75.20,75.00,71.50,75.30
6/13/2015,Malawi,Zimbabwe,1.00,2.00,Malawi,False,No,Lose,,,,64.70
6/13/2015,Mali,South Sudan,2.00,0.00,Mali,False,No,Win,70.20,74.00,,
6/13/2015,Nigeria,Chad,2.00,0.00,Nigeria,False,No,Win,70.20,77.00,,
6/13/2015,Northern Ireland,Romania,0.00,0.00,Northern Ireland,False,No,Draw,72.80,69.00,75.20,70.70
6/13/2015,Poland,Georgia,4.00,0.00,Poland,False,No,Win,77.00,76.30,63.20,66.00
6/13/2015,Senegal,Burundi,3.00,1.00,Senegal,False,No,Win,75.80,79.00,,
6/13/2015,South Africa,Gambia,0.00,0.00,South Africa,False,No,Draw,70.80,71.30,62.50,63.30
6/13/2015,Uganda,Botswana,2.00,0.00,Uganda,False,No,Win,,,,
6/13/2015,Uruguay,Jamaica,1.00,0.00,Chile,True,No,Win,78.80,84.00,68.80,69.30
6/13/2015,Zambia,Guinea-Bissau,0.00,0.00,Zambia,False,No,Draw,,,,71.30
6/14/2015,Barbados,Aruba,0.00,3.00,Barbados,False,No,Lose,,,,
6/14/2015,Belarus,Spain,0.00,1.00,Belarus,False,No,Lose,63.80,,83.00,85.70
6/14/2015,Brazil,Peru,2.00,1.00,Chile,True,No,Win,83.80,84.00,70.50,75.70
6/14/2015,Cameroon,Mauritania,1.00,0.00,Cameroon,False,No,Win,78.00,77.70,,
6/14/2015,Colombia,Venezuela,0.00,1.00,Chile,True,No,Lose,76.00,83.70,76.00,77.00
6/14/2015,Congo,Kenya,1.00,1.00,Congo,False,No,Draw,66.80,68.70,,
6/14/2015,Congo DR,Madagascar,2.00,1.00,Congo DR,False,No,Win,71.20,71.30,,
6/14/2015,Cuba,CuraÃ§ao,1.00,1.00,Cuba,False,No,Draw,,,,
6/14/2015,Egypt,Tanzania,3.00,0.00,Egypt,False,No,Win,69.00,70.30,,
6/14/2015,Equatorial Guinea,Benin,1.00,1.00,Equatorial Guinea,False,No,Draw,,,,64.30
6/14/2015,Estonia,San Marino,2.00,0.00,Estonia,False,No,Win,,,,
6/14/2015,Ethiopia,Lesotho,2.00,1.00,Ethiopia,False,No,Win,,,,
6/14/2015,Gabon,CÃ´te d'Ivoire,0.00,0.00,Gabon,False,No,Draw,,,75.50,81.30
6/14/2015,Ghana,Mauritius,7.00,1.00,Ghana,False,No,Win,70.50,73.00,,
6/14/2015,Liechtenstein,Moldova,1.00,1.00,Liechtenstein,False,No,Draw,,,,
6/14/2015,Lithuania,Switzerland,1.00,2.00,Lithuania,False,No,Lose,64.80,59.70,76.50,74.70
6/14/2015,Mozambique,Rwanda,0.00,1.00,Mozambique,False,No,Lose,,,,
6/14/2015,Niger,Namibia,1.00,0.00,Niger,False,No,Win,,,,
6/14/2015,Russia,Austria,0.00,1.00,Russia,False,No,Lose,76.20,78.00,75.50,73.00
6/14/2015,Slovakia,North Macedonia,2.00,1.00,Slovakia,False,No,Win,75.80,71.00,67.50,71.00
6/14/2015,Slovenia,England,2.00,3.00,Slovenia,False,No,Lose,71.50,75.00,81.80,83.00
6/14/2015,Sudan,Sierra Leone,1.00,0.00,Sudan,False,No,Win,,,,
6/14/2015,Sweden,Montenegro,3.00,1.00,Sweden,False,No,Win,75.50,80.70,72.50,70.70
6/14/2015,Togo,Liberia,2.00,1.00,Togo,False,No,Win,,69.00,,
6/14/2015,Ukraine,Luxembourg,3.00,0.00,Ukraine,False,No,Win,74.50,73.00,,
6/15/2015,Chile,Mexico,3.00,3.00,Chile,False,No,Draw,73.20,78.70,75.20,81.30
6/15/2015,Ecuador,Bolivia,2.00,3.00,Chile,True,No,Lose,68.50,74.30,65.20,69.00
6/15/2015,Morocco,Tunisia,1.00,1.00,Morocco,False,No,Draw,76.00,74.70,73.00,70.70
6/16/2015,Argentina,Uruguay,1.00,0.00,Chile,True,No,Win,81.20,88.00,78.80,84.00
6/16/2015,Bangladesh,Tajikistan,1.00,1.00,Bangladesh,False,No,Draw,,,,
6/16/2015,Bhutan,China PR,0.00,6.00,Bhutan,False,No,Lose,,,,
6/16/2015,Myanmar,Korea Republic,0.00,2.00,Thailand,True,No,Lose,,,71.50,75.70
6/16/2015,Cambodia,Afghanistan,0.00,1.00,Cambodia,False,No,Lose,,,,
6/16/2015,Timor-Leste,United Arab Emirates,0.00,3.00,Malaysia,True,No,Lose,,,,
6/16/2015,Grenada,Puerto Rico,2.00,0.00,Grenada,False,No,Win,,,,
6/16/2015,Guam,India,2.00,1.00,Guam,False,No,Win,,,56.50,60.00
6/16/2015,Hong Kong,Maldives,2.00,0.00,Hong Kong,False,No,Win,,,,
6/16/2015,Italy,Portugal,0.00,1.00,Switzerland,True,No,Lose,81.00,82.30,80.20,84.30
6/16/2015,Japan,Singapore,0.00,0.00,Japan,False,No,Draw,72.50,76.00,,
6/16/2015,Jordan,Trinidad and Tobago,3.00,0.00,Jordan,False,No,Win,59.00,,,65.70
6/16/2015,Korea DPR,Uzbekistan,4.00,2.00,Korea DPR,False,No,Win,,,,
6/16/2015,Kyrgyz Republic,Australia,1.00,2.00,Kyrgyz Republic,False,No,Lose,,,70.00,71.70
6/16/2015,Laos,Lebanon,0.00,2.00,Laos,False,No,Lose,,,,
6/16/2015,Malaysia,Palestine,0.00,6.00,Malaysia,False,No,Lose,,,,
6/16/2015,Paraguay,Jamaica,1.00,0.00,Chile,True,No,Win,73.50,78.70,68.80,69.30
6/16/2015,Poland,Greece,0.00,0.00,Poland,False,No,Draw,77.00,76.30,77.50,75.70
6/16/2015,South Africa,Angola,2.00,1.00,South Africa,False,No,Win,70.80,71.30,,
6/16/2015,Suriname,Nicaragua,1.00,3.00,Suriname,False,No,Lose,,,,
6/16/2015,Turkmenistan,IR Iran,1.00,1.00,Turkmenistan,False,No,Draw,,,,
6/16/2015,Yemen,Philippines,0.00,2.00,Qatar,True,No,Lose,,,,
6/17/2015,Brazil,Colombia,0.00,1.00,Chile,True,No,Lose,83.80,84.00,76.00,83.70
6/18/2015,Peru,Venezuela,1.00,0.00,Chile,True,No,Win,70.50,75.70,76.00,77.00
6/19/2015,Chile,Bolivia,5.00,0.00,Chile,False,No,Win,73.20,78.70,65.20,69.00
6/19/2015,Mexico,Ecuador,1.00,2.00,Chile,True,No,Lose,75.20,81.30,68.50,74.30
6/20/2015,Argentina,Jamaica,1.00,0.00,Chile,True,No,Win,81.20,88.00,68.80,69.30
6/20/2015,Mozambique,Seychelles,5.00,1.00,Mozambique,False,No,Win,,,,
6/20/2015,Senegal,Gambia,3.00,1.00,Senegal,False,No,Win,75.80,79.00,62.50,63.30
6/20/2015,South Africa,Mauritius,3.00,0.00,South Africa,False,No,Win,70.80,71.30,,
6/20/2015,Tanzania,Uganda,0.00,3.00,Tanzania,False,No,Lose,,,,
6/20/2015,Uruguay,Paraguay,1.00,1.00,Chile,True,No,Draw,78.80,84.00,73.50,78.70
6/21/2015,Brazil,Venezuela,2.00,1.00,Chile,True,No,Win,83.80,84.00,76.00,77.00
6/21/2015,Colombia,Peru,0.00,0.00,Chile,True,No,Draw,76.00,83.70,70.50,75.70
6/21/2015,Djibouti,Burundi,1.00,2.00,Djibouti,False,No,Lose,,,,
6/21/2015,Ethiopia,Kenya,2.00,0.00,Ethiopia,False,No,Win,,,,
6/21/2015,Lesotho,Botswana,0.00,0.00,Lesotho,False,No,Draw,,,,
6/21/2015,Mauritania,Sierra Leone,2.00,1.00,Mauritania,False,No,Win,,,,
6/21/2015,Morocco,Libya,3.00,0.00,Morocco,False,No,Win,76.00,74.70,,
6/21/2015,Namibia,Zambia,2.00,1.00,Namibia,False,No,Win,,,,
6/21/2015,Eswatini,Angola,2.00,2.00,Eswatini,False,No,Draw,,,,
6/21/2015,Zimbabwe,Comoros,2.00,0.00,Zimbabwe,False,No,Win,,64.70,,
6/22/2015,Guinea,Liberia,3.00,1.00,Mali,True,No,Win,63.50,69.30,,
6/24/2015,Chile,Uruguay,1.00,0.00,Chile,False,No,Win,73.20,78.70,78.80,84.00
6/25/2015,Bolivia,Peru,1.00,3.00,Chile,True,No,Lose,65.20,69.00,70.50,75.70
6/26/2015,Argentina,Colombia,0.00,0.00,Chile,True,Yes,Win,81.20,88.00,76.00,83.70
6/27/2015,Brazil,Paraguay,1.00,1.00,Chile,True,Yes,Lose,83.80,84.00,73.50,78.70
6/27/2015,Mexico,Costa Rica,2.00,2.00,USA,True,No,Draw,75.20,81.30,71.50,72.30
6/29/2015,Chile,Peru,2.00,1.00,Chile,False,No,Win,73.20,78.70,70.50,75.70
6/30/2015,Argentina,Paraguay,6.00,1.00,Chile,True,No,Win,81.20,88.00,73.50,78.70
7/1/2015,Honduras,Mexico,0.00,0.00,USA,True,No,Draw,69.50,,75.20,81.30
7/3/2015,Peru,Paraguay,2.00,0.00,Chile,True,No,Win,70.50,75.70,73.50,78.70
7/4/2015,Angola,Eswatini,2.00,0.00,Angola,False,No,Win,,,,
7/4/2015,Chile,Argentina,0.00,0.00,Chile,False,Yes,Win,73.20,78.70,81.20,88.00
7/4/2015,Zambia,Namibia,2.00,1.00,Zambia,False,Yes,Win,,,,
7/6/2015,Malawi,Uganda,1.00,0.00,Malawi,False,No,Win,,,,
7/7/2015,Panama,Haiti,1.00,1.00,USA,True,No,Draw,68.00,,65.20,
7/7/2015,USA,Honduras,2.00,1.00,USA,False,No,Win,73.20,76.30,69.50,
7/8/2015,Costa Rica,Jamaica,2.00,2.00,USA,True,No,Draw,71.50,72.30,68.80,69.30
7/8/2015,El Salvador,Canada,0.00,0.00,USA,True,No,Draw,,,64.50,66.30
7/9/2015,Mexico,Cuba,6.00,0.00,USA,True,No,Win,75.20,81.30,,
7/9/2015,Trinidad and Tobago,Guatemala,3.00,1.00,USA,True,No,Win,,65.70,,
7/10/2015,Honduras,Panama,1.00,1.00,USA,True,No,Draw,69.50,,68.00,
7/10/2015,USA,Haiti,1.00,0.00,USA,False,No,Win,73.20,76.30,65.20,
7/11/2015,Costa Rica,El Salvador,1.00,1.00,USA,True,No,Draw,71.50,72.30,,
7/11/2015,Jamaica,Canada,1.00,0.00,USA,True,No,Win,68.80,69.30,64.50,66.30
7/12/2015,Guatemala,Mexico,0.00,0.00,USA,True,No,Draw,,,75.20,81.30
7/12/2015,Trinidad and Tobago,Cuba,2.00,0.00,USA,True,No,Win,,65.70,,
7/13/2015,Honduras,Haiti,0.00,1.00,USA,True,No,Lose,69.50,,65.20,
7/13/2015,USA,Panama,1.00,1.00,USA,False,No,Draw,73.20,76.30,68.00,
7/14/2015,Canada,Costa Rica,0.00,0.00,Canada,False,No,Draw,64.50,66.30,71.50,72.30
7/14/2015,Jamaica,El Salvador,1.00,0.00,Canada,True,No,Win,68.80,69.30,,
7/15/2015,Guatemala,Cuba,0.00,1.00,USA,True,No,Lose,,,,
7/15/2015,Trinidad and Tobago,Mexico,4.00,4.00,USA,True,No,Draw,,65.70,75.20,81.30
7/18/2015,Haiti,Jamaica,0.00,1.00,USA,True,No,Lose,65.20,,68.80,69.30
7/18/2015,USA,Cuba,6.00,0.00,USA,False,No,Win,73.20,76.30,,
7/19/2015,Mexico,Costa Rica,1.00,0.00,USA,True,No,Win,75.20,81.30,71.50,72.30
7/19/2015,Trinidad and Tobago,Panama,1.00,1.00,USA,True,Yes,Lose,,65.70,68.00,
7/22/2015,Panama,Mexico,1.00,2.00,USA,True,No,Lose,68.00,,75.20,81.30
7/22/2015,USA,Jamaica,1.00,2.00,USA,False,No,Lose,73.20,76.30,68.80,69.30
7/25/2015,USA,Panama,1.00,1.00,USA,False,Yes,Lose,73.20,76.30,68.00,
7/26/2015,Jamaica,Mexico,1.00,3.00,USA,True,No,Lose,68.80,69.30,75.20,81.30
8/2/2015,China PR,Korea Republic,0.00,2.00,China PR,False,No,Lose,,,71.50,75.70
8/2/2015,Korea DPR,Japan,2.00,1.00,China PR,True,No,Win,,,72.50,76.00
8/5/2015,China PR,Korea DPR,2.00,0.00,China PR,False,No,Win,,,,
8/5/2015,Japan,Korea Republic,1.00,1.00,China PR,True,No,Draw,72.50,76.00,71.50,75.70
8/9/2015,China PR,Japan,1.00,1.00,China PR,False,No,Draw,,,72.50,76.00
8/9/2015,Korea Republic,Korea DPR,0.00,0.00,China PR,True,No,Draw,71.50,75.70,,
8/19/2015,Fiji,Tonga,5.00,0.00,Fiji,False,No,Win,,,,
8/20/2015,Cambodia,Bhutan,2.00,0.00,Cambodia,False,No,Win,,,,
8/26/2015,Lebanon,Iraq,2.00,3.00,Lebanon,False,No,Lose,,,,
8/27/2015,Fiji,American Samoa,6.00,0.00,Fiji,False,No,Win,,,,
8/28/2015,Oman,Yemen,1.00,0.00,Oman,False,No,Win,,,,
8/28/2015,Qatar,Singapore,4.00,0.00,Qatar,False,No,Win,,,,
8/28/2015,Rwanda,Ethiopia,3.00,1.00,Rwanda,False,No,Win,,,,
8/28/2015,Tanzania,Libya,1.00,2.00,Turkey,True,No,Lose,,,,
8/28/2015,United Arab Emirates,Myanmar,1.00,0.00,United Arab Emirates,False,No,Win,,,,
8/29/2015,Laos,Cambodia,2.00,1.00,Thailand,True,No,Win,,,,
8/29/2015,Malaysia,Bangladesh,0.00,0.00,Malaysia,False,No,Draw,,,,
8/30/2015,Niger,Burkina Faso,0.00,0.00,Niger,False,No,Draw,,,,67.30
8/31/2015,India,Nepal,0.00,0.00,India,False,No,Draw,56.50,60.00,,
8/31/2015,Lebanon,Palestine,0.00,0.00,Lebanon,False,No,Draw,,,,
8/31/2015,Samoa,American Samoa,3.00,2.00,Tonga,True,No,Win,,,,
8/31/2015,Tonga,Cook Islands,0.00,3.00,Tonga,False,No,Lose,,,,
9/1/2015,Congo,Ghana,2.00,3.00,Congo,False,No,Lose,69.20,71.30,74.80,75.00
9/2/2015,Cook Islands,Samoa,1.00,0.00,Tonga,True,No,Win,,,,
9/2/2015,Tonga,American Samoa,1.00,2.00,Tonga,False,No,Lose,,,,
9/3/2015,Australia,Bangladesh,5.00,0.00,Australia,False,No,Win,71.50,73.00,,
9/3/2015,Azerbaijan,Croatia,0.00,0.00,Azerbaijan,False,No,Draw,,,78.80,78.30
